Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2018-05-02;16.6037;16.6037;16.5573;16.5573;2.0281030444
2018-05-04;16.5573;16.5573;15.8089;16.2763;167.318501163
2018-05-07;16.2763;16.2763;15.9025;16.2763;483.7025760894
2018-05-08;16.3236;16.3236;15.6225;16.2299;1544.4004683106
2018-05-09;15.7152;16.1836;15.7152;16.1836;600.3185011424
2018-05-10;16.1372;16.4646;16.0889;16.37;1394.320843025
2018-05-11;16.4173;16.4173;15.9025;16.2763;590.1779859204
2018-05-14;16.51;17.0721;15.8089;15.9025;14441.10772765
2018-05-15;16.1836;16.1836;15.5742;15.6225;7332.6065570282
2018-05-16;15.9025;15.9025;15.2014;15.4341;1852.6721310594
2018-05-17;15.7625;15.7625;14.873;14.873;2737.93910994
2018-05-18;14.873;15.3878;14.5466;15.3878;817.3255268932
2018-05-21;15.3878;15.3878;14.9677;15.2477;591.1920374426
2018-05-22;15.2477;15.2477;14.7803;15.2477;1071.8524589654
2018-05-23;15.2477;15.2951;15.2014;15.2477;376.2131147362
2018-05-24;15.2477;15.7152;15.2477;15.7152;967.4051521788
2018-05-25;15.7152;15.7152;15.014;15.5742;1071.8524589654
2018-05-28;15.5742;15.5742;14.9677;14.9677;1182.3840748852
2018-05-29;15.2951;15.2951;14.9677;14.9677;138.9250585414
2018-05-30;14.733;14.733;14.1255;14.5929;6268.8665102404
2018-06-01;14.5929;14.5929;13.3307;13.7981;2688.2505853522
2018-06-04;13.5634;14.733;13.5634;14.0318;5030.7096016342
2018-06-05;14.0318;14.3129;14.0318;14.3129;1497.7540982894
2018-06-06;14.6393;14.873;14.2655;14.5466;3074.6042153104
2018-06-07;14.7803;14.873;14.6866;14.873;821.381732982
2018-06-08;14.9194;14.9194;14.4993;14.8276;272.7798594718
2018-06-11;14.8276;14.873;14.8276;14.873;409.6768149688
2018-06-12;14.873;14.873;14.7803;14.873;109.5175643976
2018-06-13;14.873;14.873;14.6866;14.873;642.9086650748
2018-06-14;14.873;14.873;14.6393;14.873;392.4379390914
2018-06-15;14.873;14.873;14.7803;14.7803;107.4894613532
2018-06-18;14.7803;14.7803;14.5929;14.733;133.8548009304
2018-06-19;14.8276;14.8276;14.3129;14.5929;387.3676814804
2018-06-20;14.8276;14.8276;14.7803;14.7803;118.6440280974
2018-06-21;14.8276;14.8276;14.7803;14.8276;553.6721311212
2018-06-22;14.8276;14.8276;14.2655;14.733;1514.9929741668
2018-06-25;14.733;14.733;14.1255;14.733;818.3395784154
2018-06-26;14.733;14.733;14.3129;14.5929;378.2412177806
2018-06-27;14.733;14.733;13.8445;14.5929;1180.3559718408
2018-06-28;14.6393;14.6393;13.8445;14.5929;1492.6838406784
2018-06-29;14.5929;14.5929;14.1255;14.2182;1079.964871143
2018-07-02;14.6393;14.6393;14.2182;14.5929;34.4777517548
2018-07-03;14.5929;14.5929;14.2182;14.5929;121.686182664
2018-07-04;14.5929;14.5929;14.0318;14.5929;365.058547992
2018-07-05;14.5929;14.5929;14.2182;14.4993;429.9578454128
2018-07-06;14.5466;15.1067;14.5466;14.873;4648.4121777648
2018-07-09;14.9677;14.9677;14.9194;14.9194;198.7540983512
2018-07-10;14.9677;15.1067;14.8276;15.1067;1650.8758781416
2018-07-11;15.1067;15.1067;14.873;14.873;317.3981264486
